102,POINT (117646.853299721 483980.4728475819)
103,POINT (121675.6420109418 484992.1301517859)
104,POINT (119363.0310151433 484794.8231780695)
105,POINT (121772.9367522911 490588.5422269727)
106,POINT (121744.8318802089 490615.8424829165)
107,POINT (121755.4065716375 490602.5053314915)
108,POINT (121793.6464721026 490572.2333951766)
109,POINT (121744.3197780087 490615.9703878119)
110,POINT (121723.2974751641 490636.4139980986)
111,POINT (121713.3111796397 490644.5657744573)
112,POINT (121706.6457238078 490649.1102455279)
113,POINT (121389.8422639218 490882.4124608171)
114,POINT (121391.3954202606 490880.0449535937)
115,POINT (121387.6471120957 490881.0143298337)
116,POINT (121372.8359726076 490935.9821731116)
117,POINT (121396.2760179583 490872.5346071598)
118,POINT (121383.7488612229 490887.5692252329)
119,POINT (121394.3975800868 490874.70350659)
120,POINT (121372.8751363157 490939.3503809609)
121,POINT (121368.3467009212 490972.4079673485)
122,POINT (121387.5363904388 490883.247515675)
123,POINT (121421.8845458245 490849.2407163939)
124,POINT (121470.363915716 490808.1480629614)
125,POINT (121424.8208542273 490843.9008645862)
126,POINT (121488.6509505546 490796.2024070651)
127,POINT (121420.2112844906 490850.3539967794)
128,POINT (121492.7266292963 490790.4157564829)
129,POINT (121679.2490427674 490646.5613240987)
130,POINT (121773.6743523791 490573.557975143)
131,POINT (121722.3399296299 490613.9403080537)
132,POINT (121763.3760635505 490582.1091719143)
133,POINT (121736.7551028026 490603.2380945794)
134,POINT (121702.0894138165 490630.3593406292)
135,POINT (121646.7556803037 490673.3560008538)
136,POINT (121783.745717634 490563.2813668626)
137,POINT (121441.4965328872 490847.6378666261)
138,POINT (121496.3092639664 490807.6465011068)
139,POINT (121519.9709369329 490790.4707613863)
140,POINT (121480.4815547491 490821.2247874516)
141,POINT (121488.6214395951 490816.9512775745)
142,POINT (121515.6735759942 490796.2252815341)
143,POINT (121442.3984793974 490848.5650580262)
144,POINT (121474.9252670828 490826.7180945954)
145,POINT (121596.6381584862 490711.463659706)
146,POINT (121588.6711769222 490718.9401657201)
147,POINT (121404.9879802099 490882.9767073132)
148,POINT (121399.0328187456 490888.8623503961)
149,POINT (121399.321976372 490890.3732004199)
150,POINT (121393.9969381277 490898.4629947705)
151,POINT (122029.2174022938 490389.6504124433)
152,POINT (122060.1818141483 490366.0231045773)
153,POINT (122203.6593283244 490254.5617359134)
154,POINT (122265.9531057236 490214.8135647213)
155,POINT (122266.5274372412 490215.7134239316)
156,POINT (122283.987840883 490204.2773759687)
157,POINT (122079.4673923513 490335.0081074926)
158,POINT (122043.1230480385 490363.4098085992)
159,POINT (122645.9484096085 489767.121564349)
160,POINT (122640.0082829428 489776.9298223935)
161,POINT (122600.5780584367 489931.4098055231)
162,POINT (122551.1686466466 490046.7056677974)
163,POINT (122505.3748028462 490078.7005349876)
164,POINT (122549.0277790457 490047.6061131865)
165,POINT (122568.7193060218 490020.4487317367)
166,POINT (122503.5728932474 490078.7337210604)
167,POINT (122536.3047566925 490060.2439835503)
168,POINT (122603.9323191733 489919.5564007009)
169,POINT (122623.6366421299 489860.9525753684)
170,POINT (122560.7960912912 490033.7747711699)
171,POINT (122507.6826490626 490078.561112804)
172,POINT (122577.0036872452 489998.9846421747)
173,POINT (122609.1677347959 489904.3782207246)
174,POINT (122638.4447175109 489825.6117382421)
175,POINT (122648.7361556458 489795.8324110313)
176,POINT (122590.0115089143 489958.9948770554)
177,POINT (122622.0124426586 489871.0780877246)
178,POINT (122561.3399410721 490032.8547872725)
179,POINT (122532.8575488765 490062.9048550767)
180,POINT (122512.7661597365 490075.5735846693)
181,POINT (122551.3220081409 490046.4777231001)
182,POINT (122656.4833881593 489768.9145864747)
183,POINT (122595.7827287642 489912.7390171171)
184,POINT (122613.4924645774 489861.768461978)
185,POINT (122268.1641779833 490141.5613696285)
186,POINT (122260.9015912459 490131.6785367295)
187,POINT (122513.5315167825 490058.9636868994)
188,POINT (122556.1771604756 490021.5440640074)
189,POINT (122488.5456919223 490074.9060083777)
190,POINT (122537.8798654071 490041.9737556757)
191,POINT (122495.9533818519 490071.1715588049)
192,POINT (122611.0694543795 489860.4019933301)
193,POINT (122503.2976565122 490064.0666374962)
194,POINT (122609.603222504 489865.7259314806)
195,POINT (122531.4261700085 490047.1078790543)
196,POINT (122599.9060955964 489892.9596924049)
197,POINT (122556.5550556777 490020.2272191832)
198,POINT (122498.9699772019 490066.1065914424)
199,POINT (122541.4000568442 490037.2860773942)
200,POINT (122493.2585292199 490071.2737781459)
201,POINT (122610.6715713688 489865.2444164646)
202,POINT (122573.0450079968 489974.0945348328)
203,POINT (122595.1209929947 489909.9040768608)
204,POINT (122547.4663796144 490029.6773624814)
205,POINT (122538.6922803183 490041.5335625385)
206,POINT (122511.0352788071 490061.0152055489)
207,POINT (122025.2137723959 490391.0528228175)
208,POINT (122017.5289882792 490397.9867990575)
209,POINT (122088.6946869861 490343.9443954529)
210,POINT (122098.7861779656 490339.1499616688)
211,POINT (122108.0180968049 490332.8043691919)
212,POINT (122089.0185274954 490346.0539707296)
213,POINT (122145.3217071362 490294.2404671892)
214,POINT (122149.7468605446 490289.4537534389)
215,POINT (120140.8123252025 482631.270739964)
216,POINT (122178.0054395741 484257.1730716535)
217,POINT (122157.2618411804 484342.9626063475)
218,POINT (119961.5852913145 483811.2822380682)
219,POINT (119994.0720203053 483826.3036864874)
220,POINT (119953.8280781551 483813.1543299033)
221,POINT (119968.6378194332 483812.1829373653)
222,POINT (119950.5672952325 483873.1919433449)
223,POINT (119771.7427642209 486357.8733913855)
224,POINT (118910.3399954491 484548.3987078061)
225,POINT (118904.9014863718 484551.2341033564)
226,POINT (120267.7607613804 485926.5842674988)
227,POINT (119875.5502315388 484824.0512473461)
228,POINT (119831.2014271158 484876.3909895782)
229,POINT (120123.3381025745 492048.040967012)
230,POINT (120149.3082553532 492029.0218011754)
231,POINT (121814.0208902844 491105.2801350242)
232,POINT (119852.8669730173 483297.7169814666)
233,POINT (119914.2034738167 483296.7258382548)
234,POINT (119858.8143324224 483275.6920195924)
235,POINT (119860.6905598708 483282.1021565989)
236,POINT (119858.5944853664 483261.2210212943)
237,POINT (119914.9675130358 483292.8875540067)
238,POINT (120980.5482164951 483094.6756394333)
239,POINT (120949.9234633378 483094.0715851369)
240,POINT (120971.674974023 483098.0263347608)
241,POINT (120982.9170234859 483099.1941774038)
242,POINT (121015.4971685589 483085.5755057331)
